"virus_strain","serum_strain","serum_id","source","titer","virusYear","serumYear","cluster","color"
"DENV4/INDONESIA/AC36/1973","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",20,1973,1978,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",11,1973,1978,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",1,"monovalent",17,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",7,"monovalent",13,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",10,"monovalent",12,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",11,"monovalent",14,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",13,"monovalent",53,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/TONGA/DELTA30/1974",22,"monovalent",12,1973,1974,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",189,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",36,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",267,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",40,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",27,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",53,"monovalent",24,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",35,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",42,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",32,1973,1981,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",34,1973,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",11,1998,1974,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV2/TONGA/DELTA30/1974",7,"monovalent",10,1998,1974,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",88,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",24,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",77,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",19,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",15,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",53,"monovalent",11,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",17,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",17,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",13,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",13,1998,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",10,1999,1974,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV2/TONGA/DELTA30/1974",13,"monovalent",19,1999,1974,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",391,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",39,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",241,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",88,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",21,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",37,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",15,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",69,1999,1981,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",25,1999,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",15,"monovalent",11,1973,1974,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",11,1973,1978,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/TONGA/DELTA30/1974",1,"monovalent",10,1973,1974,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/TONGA/DELTA30/1974",10,"monovalent",11,1973,1974,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/TONGA/DELTA30/1974",11,"monovalent",12,1973,1974,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/TONGA/DELTA30/1974",13,"monovalent",60,1973,1974,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",22,1973,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",45,1973,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",13,1973,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",11,1973,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",18,1973,1981,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",10,1973,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",3,"monovalent",18,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",8,"monovalent",19,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",13,"monovalent",12,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",15,"monovalent",11,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",19,"monovalent",19,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",38,"monovalent",14,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",1,"monovalent",17,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",2,"monovalent",24,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",9,"monovalent",11,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",11,"monovalent",12,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",16,"monovalent",20,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",18,"monovalent",29,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",21,"monovalent",13,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV3/INDONESIA/SLEMANDELTA30/1978",25,"monovalent",13,1985,1978,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",1,"monovalent",36,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",2,"monovalent",12,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",3,"monovalent",15,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",5,"monovalent",16,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",6,"monovalent",23,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",7,"monovalent",12,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",10,"monovalent",15,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",11,"monovalent",43,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",13,"monovalent",149,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV2/TONGA/DELTA30/1974",22,"monovalent",15,1985,1974,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",36,"monovalent",275,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",38,"monovalent",42,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",43,"monovalent",184,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",45,"monovalent",21,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",51,"monovalent",41,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",53,"monovalent",12,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",58,"monovalent",72,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",66,"monovalent",16,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",67,"monovalent",28,1985,1981,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/DOMINICA/814669DELTA30/1981",68,"monovalent",33,1985,1981,"DENV4","#ff7f00"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",29,2010,2008,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",35,2010,2006,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/PERU/IQT6152/2000",1,"agm_1mo",10,2010,2000,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",13,2010,2003,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/MYANMAR/61117/2005",1,"agm_1mo",47,2010,2005,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",157,2005,2008,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",83,2005,2006,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",16,2005,2003,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",12,2005,2005,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV2/PERU/IQT2913/1996",1,"agm_1mo",15,2005,1996,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/FIJI/29472/1992",1,"agm_1mo",28,2005,1992,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",17,2005,2006,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",10,2005,2007,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/PERU/IQT6152/2000",1,"agm_1mo",70,2005,2000,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",77,2005,2003,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/BOLIVIA/FSB3363/2010",1,"agm_1mo",27,2005,2010,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/MYANMAR/61117/2005",1,"agm_1mo",341,2005,2005,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",15,2005,2009,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",13,2005,2011,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",11,2005,1973,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV4/BRAZIL/NA/2012",1,"agm_1mo",10,2005,2012,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",71,2003,2008,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",39,2003,2006,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/PERU/IQT6152/2000",1,"agm_1mo",11,2003,2000,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",22,2003,2003,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/MYANMAR/61117/2005",1,"agm_1mo",119,2003,2005,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",30,2003,2008,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",27,2003,2006,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",19,1974,2008,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",39,1974,2006,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/MYANMAR/61117/2005",1,"agm_1mo",25,1974,2005,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",11,1974,2009,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",48,2000,2008,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",52,2000,2006,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",10,2000,2003,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",11,2000,2003,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",13,2000,2006,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV3/FIJI/29472/1992",1,"agm_1mo",26,2000,1992,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",14,2000,2006,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",15,2000,2007,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",25,2006,2008,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",47,2006,2006,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",17,2006,2007,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/PERU/IQT6152/2000",1,"agm_1mo",21,2006,2000,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",25,2006,2003,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/BOLIVIA/FSB3363/2010",1,"agm_1mo",21,2006,2010,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/VENEZUELA/OBT1298/2000",1,"agm_1mo",25,2006,2000,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV1/MYANMAR/61117/2005",1,"agm_1mo",222,2006,2005,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV2/VIETNAM/BIDV735/2006",2,"agm_1mo",11,2006,2006,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",22,2006,2011,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV3/MYANMAR/80931/2008",1,"agm_1mo",11,2006,2008,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",13,2006,2010,"DENV1","#1f78b4"
"DENV1/PUERTO_RICO/BIDV852/2006","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",10,2006,1973,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_1mo",18,1964,1974,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",271,1964,2008,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",341,1964,2006,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",10,1964,2003,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",10,1964,2003,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",11,1964,2005,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/FIJI/29472/1992",1,"agm_1mo",17,1964,1992,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",10,1964,2007,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV1/MYANMAR/61117/2005",1,"agm_1mo",577,1964,2005,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",13,1964,2009,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/PUERTO_RICO/S228762/1963",1,"agm_1mo",10,1964,1963,"DENV1","#1f78b4"
"DENV1/THAILAND/16007/1964","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",14,1964,2011,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",46,2000,2008,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",102,2000,2006,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV2/TONGA/DELTA30/1974",1,"agm_1mo",10,2000,1974,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",11,2000,2003,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",12,2000,2005,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/PERU/IQT6152/2000",1,"agm_1mo",12,2000,2000,"DENV1","#1f78b4"
"DENV1/VENEZUELA/OBT1298/2000","DENV1/MYANMAR/61117/2005",1,"agm_1mo",43,2000,2005,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",98,2008,2008,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_1mo",11,2008,2006,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/PERU/IQT6152/2000",1,"agm_1mo",17,2008,2000,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",11,2008,2003,"DENV1","#1f78b4"
"DENV1/VIETNAM/BIDV1937/2008","DENV1/MYANMAR/61117/2005",1,"agm_1mo",17,2008,2005,"DENV1","#1f78b4"
"DENV2/BRAZIL/BR161/2004","DENV2/TONGA/DELTA30/1974",1,"agm_1mo",11,2004,1974,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",26,2004,2003,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",23,2004,2003,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/NICARAGUA/BIDV571/2006",1,"agm_1mo",14,2004,2006,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/PERU/IQT2913/1996",1,"agm_1mo",32,2004,1996,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",30,2004,2006,"DENV2","#33a02c"
"DENV2/BRAZIL/BR161/2004","DENV2/MALAYSIA/DKD811/2008",1,"agm_1mo",18,2004,2008,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",13,2009,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",29,2009,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",15,2009,2005,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/NICARAGUA/BIDV571/2006",1,"agm_1mo",38,2009,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/PERU/IQT2913/1996",1,"agm_1mo",12,2009,1996,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",26,2009,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/MALAYSIA/DKD811/2008",1,"agm_1mo",17,2009,2008,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV1/BOLIVIA/FSB3363/2010",1,"agm_1mo",14,2009,2010,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV1/VENEZUELA/OBT1298/2000",1,"agm_1mo",11,2009,2000,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV1/MYANMAR/61117/2005",1,"agm_1mo",11,2009,2005,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/SENEGAL/0674/1970",1,"agm_1mo",11,2009,1970,"DENV2","#33a02c"
"DENV2/CAMBODIA/D2T0601085/2009","DENV2/VIETNAM/BIDV735/2006",2,"agm_1mo",11,2009,2006,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/TONGA/DELTA30/1974",1,"agm_1mo",25,2008,1974,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",41,2008,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",63,2008,2003,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",17,2008,2005,"DENV2","#33a02c"
"DENV2/CAMBODIA/BIDV3924/2008","DENV2/NICARAGUA/BIDV571/2006",1,"agm_1mo",23,2008,2006,"DENV2","#33a02c"
