"Virus","Antibody","raw_value","distance","Subtype","Country","virusYear"
"100155I_21","PG9","0.43","0.516015147003665","B","UNITED STATES",1992
"100155I_21","PGT121","<0.01","<0.0143552929770701","B","UNITED STATES",1992
"100155I_21","VRC01","0.05","0.070389327891398","B","UNITED STATES",1992
"100155I_21","b12","6.61","2.92789645372882","B","UNITED STATES",1992
"102605I_33","1.00E+09","1.33","1.22032995487956","B","UNITED STATES",1992
"102605I_33","2F5","19.04","4.32481060342048","B","UNITED STATES",1992
"102605I_33","2G12","0.07","0.0976107966264223","B","UNITED STATES",1992
"102605I_33","4.00E+10",">25",">4.70043971814109","B","UNITED STATES",1992
"102605I_33","PG9",">25",">4.70043971814109","B","UNITED STATES",1992
"102605I_33","PGT121","0.02","0.0285691521967709","B","UNITED STATES",1992
"102605I_33","VRC01","0.64","0.713695814843359","B","UNITED STATES",1992
"102605I_33","b12",">25",">4.70043971814109","B","UNITED STATES",1992
"92BR020","1.00E+09","0.18","0.238786859587116","B","BRAZIL",1992
"92BR020","2F5",">50",">5.6724253419715","B","BRAZIL",1992
"92BR020","2G12",">22.9577042466555",">4.63027301768276","B","BRAZIL",1992
"92BR020","4.00E+10",">23.8073350553507",">4.71330002504222","B","BRAZIL",1992
"92BR020","PG9",">30.1708816827258",">4.98438508079388","B","BRAZIL",1992
"92BR020","PGT121","0.0106651199942367","0.0169115946644397","B","BRAZIL",1992
"92BR020","VRC01","0.0881258529837126","0.168885727781715","B","BRAZIL",1992
"92BR020","b12",">50",">5.6724253419715","B","BRAZIL",1992
"92BR025_9","1.00E+09","0.325511733082138","0.578877743703322","C","BRAZIL",1992
"92BR025_9","2F5",">43.5275281648062",">5.47802821720542","C","BRAZIL",1992
"92BR025_9","2G12","0.458672044259406","0.610783387208287","C","BRAZIL",1992
"92BR025_9","4.00E+10","2.8820577349289","2.05334745200785","C","BRAZIL",1992
"92BR025_9","PG9","0.0296475108681131","0.0454943356521234","C","BRAZIL",1992
"92BR025_9","PGT121","0.00191044771775836","0.00348932364927199","C","BRAZIL",1992
"92BR025_9","VRC01","0.222840997295924","0.35560524482077","C","BRAZIL",1992
"92BR025_9","b12",">48.9056834275555",">5.64334904579402","C","BRAZIL",1992
"92US715","1.00E+09","0.097","0.133563525741106","B","UNITED STATES",1992
"92US715","2F5","1.6","1.37851162325373","B","UNITED STATES",1992
"92US715","2G12","2.9","1.96347412397489","B","UNITED STATES",1992
"92US715","4.00E+10","1.6","1.37851162325373","B","UNITED STATES",1992
"92US715","PG9","1.3","1.20163386116965","B","UNITED STATES",1992
"92US715","PGT121","0.064","0.0894981508391026","B","UNITED STATES",1992
"92US715","VRC01","1","1","B","UNITED STATES",1992
"92US715","b12","0.93","0.948600847493356","B","UNITED STATES",1992
"HT593_1","1.00E+09","0.0429654324163352","0.140299316199524","B","HAITI",1992
"HT593_1","2F5","0.172","0.228972569760161","B","HAITI",1992
"HT593_1","2G12","4.61324174884906","2.51401716365238","B","HAITI",1992
"HT593_1","4.00E+10","0.348166202166636","0.500456313509762","B","HAITI",1992
"HT593_1","PG9","0.299379483643288","0.385672170384365","B","HAITI",1992
"HT593_1","PGT121",">43.5275281648062",">5.47802821720542","B","HAITI",1992
"HT593_1","VRC01","0.51618585788876","0.615941152161605","B","HAITI",1992
"HT593_1","b12","0.232985099963235","0.35430046108437","B","HAITI",1992
"100002I_2_1","1.00E+09","0.76","0.815575428862573","B","UNITED STATES",1993
"100002I_2_1","2F5","19.09","4.32840565895857","B","UNITED STATES",1993
"100002I_2_1","2G12","1.58","1.36737106564853","B","UNITED STATES",1993
"100002I_2_1","4.00E+10","18.73","4.30231905094883","B","UNITED STATES",1993
"100002I_2_1","CH01",">25",">4.70043971814109","B","UNITED STATES",1993
"100002I_2_1","NIH45-46","0.02","0.0285691521967709","B","UNITED STATES",1993
"100002I_2_1","PG16",">25",">4.70043971814109","B","UNITED STATES",1993
"100002I_2_1","PG9","0.6","0.678071905112638","B","UNITED STATES",1993
"100002I_2_1","PGT121","0.04","0.0565835283663675","B","UNITED STATES",1993
"100002I_2_1","PGT126","0.08","0.111031312388744","B","UNITED STATES",1993
"100002I_2_1","VRC-CH31","24.7","4.68369645430652","B","UNITED STATES",1993
"100002I_2_1","VRC01","0.23","0.298658315564515","B","UNITED STATES",1993
"100002I_2_1","b12","10.03","3.46336088581666","B","UNITED STATES",1993
"100014I_2_20","1.00E+09","0.2","0.263034405833794","B","UNITED STATES",1993
"100014I_2_20","2F5","1.62","1.38956681176273","B","UNITED STATES",1993
"100014I_2_20","2G12",">25",">4.70043971814109","B","UNITED STATES",1993
"100014I_2_20","4.00E+10","4.23","2.38681094647222","B","UNITED STATES",1993
"100014I_2_20","CH01","10.98","3.58255600301406","B","UNITED STATES",1993
"100014I_2_20","NIH45-46","0.11","0.150559676575381","B","UNITED STATES",1993
"100014I_2_20","PG16","0.48","0.565597175854225","B","UNITED STATES",1993
"100014I_2_20","PG9",">25",">4.70043971814109","B","UNITED STATES",1993
"100014I_2_20","PGT121","0.09","0.124328135002202","B","UNITED STATES",1993
"100014I_2_20","PGT126",">25",">4.70043971814109","B","UNITED STATES",1993
"100014I_2_20","VRC-CH31","0.43","0.516015147003665","B","UNITED STATES",1993
"100014I_2_20","VRC01","1.01","1.0071955014042","B","UNITED STATES",1993
"100014I_2_20","b12","13.53","3.86096279785812","B","UNITED STATES",1993
"100046I_3_2","1.00E+09","0.2","0.263034405833794","B","UNITED STATES",1993
"100046I_3_2","2F5","2.36","1.74846123300404","B","UNITED STATES",1993
"100046I_3_2","2G12","0.14","0.189033824390017","B","UNITED STATES",1993
"100046I_3_2","4.00E+10","2.12","1.64154602908752","B","UNITED STATES",1993
"100046I_3_2","CH01","0.23","0.298658315564515","B","UNITED STATES",1993
"100046I_3_2","NIH45-46","0.1","0.137503523749935","B","UNITED STATES",1993
"100046I_3_2","PG16","0.02","0.0285691521967709","B","UNITED STATES",1993
"100046I_3_2","PG9","0.05","0.070389327891398","B","UNITED STATES",1993
"100046I_3_2","PGT121","0.02","0.0285691521967709","B","UNITED STATES",1993
"100046I_3_2","PGT126",">25",">4.70043971814109","B","UNITED STATES",1993
"100046I_3_2","VRC-CH31","0.33","0.411426245726465","B","UNITED STATES",1993
"100046I_3_2","VRC01","0.78","0.831877241191673","B","UNITED STATES",1993
"100046I_3_2","b12",">25",">4.70043971814109","B","UNITED STATES",1993
"100052I_2_15","1.00E+09","0.09","0.124328135002202","B","UNITED STATES",1993
"100052I_2_15","2F5","1.01","1.0071955014042","B","UNITED STATES",1993
"100052I_2_15","2G12","0.29","0.367371065648529","B","UNITED STATES",1993
"100052I_2_15","4.00E+10","18.17","4.26077843189343","B","UNITED STATES",1993
"100052I_2_15","CH01","2.54","1.82374936030827","B","UNITED STATES",1993
"100052I_2_15","NIH45-46","<0.01","<0.0143552929770701","B","UNITED STATES",1993
"100052I_2_15","PG16","1.01","1.0071955014042","B","UNITED STATES",1993
"100052I_2_15","PG9","2.97","1.98913900736823","B","UNITED STATES",1993
"100052I_2_15","PGT121","0.29","0.367371065648529","B","UNITED STATES",1993
"100052I_2_15","PGT126","23.4","4.60880924267552","B","UNITED STATES",1993
"100052I_2_15","VRC-CH31","0.1","0.137503523749935","B","UNITED STATES",1993
"100052I_2_15","VRC01","5","2.58496250072116","B","UNITED STATES",1993
"100052I_2_15","b12","2.97","1.98913900736823","B","UNITED STATES",1993
"100504I_20","1.00E+09","0.54","0.622930350920177","B","UNITED STATES",1993
"100504I_20","2F5",">25",">4.70043971814109","B","UNITED STATES",1993
"100504I_20","2G12","0.18","0.238786859587116","B","UNITED STATES",1993
"100504I_20","4.00E+10",">25",">4.70043971814109","B","UNITED STATES",1993
"100504I_20","CH01",">25",">4.70043971814109","B","UNITED STATES",1993
"100504I_20","NIH45-46","0.02","0.0285691521967709","B","UNITED STATES",1993
"100504I_20","PG16",">25",">4.70043971814109","B","UNITED STATES",1993
"100504I_20","PG9",">25",">4.70043971814109","B","UNITED STATES",1993
"100504I_20","PGT121","<0.01","<0.0143552929770701","B","UNITED STATES",1993
"100504I_20","PGT126","0.02","0.0285691521967709","B","UNITED STATES",1993
"100504I_20","VRC-CH31","0.53","0.613531652917927","B","UNITED STATES",1993
"100504I_20","VRC01","0.19","0.250961573533219","B","UNITED STATES",1993
"100504I_20","b12",">25",">4.70043971814109","B","UNITED STATES",1993
"102149I_2_23","1.00E+09","0.15","0.20163386116965","B","UNITED STATES",1993
"102149I_2_23","2F5","1.43","1.28095631383106","B","UNITED STATES",1993
"102149I_2_23","2G12",">25",">4.70043971814109","B","UNITED STATES",1993
"102149I_2_23","4.00E+10","2.49","1.80322703643493","B","UNITED STATES",1993
"102149I_2_23","CH01","1.18","1.1243281350022","B","UNITED STATES",1993
"102149I_2_23","NIH45-46","0.13","0.176322772640463","B","UNITED STATES",1993
"102149I_2_23","PG16","0.09","0.124328135002202","B","UNITED STATES",1993
"102149I_2_23","PG9","0.32","0.400537929583729","B","UNITED STATES",1993
"102149I_2_23","PGT121","1.88","1.52606881166759","B","UNITED STATES",1993
"102149I_2_23","PGT126","0.09","0.124328135002202","B","UNITED STATES",1993
"102149I_2_23","VRC-CH31","1.52","1.33342373372519","B","UNITED STATES",1993
"102149I_2_23","VRC01","0.4","0.485426827170242","B","UNITED STATES",1993
"102149I_2_23","b12","20.94","4.45549162062847","B","UNITED STATES",1993
"102407I_2_1","1.00E+09","0.05","0.070389327891398","B","UNITED STATES",1993
"102407I_2_1","2F5","1.26","1.17632277264046","B","UNITED STATES",1993
"102407I_2_1","2G12","0.1","0.137503523749935","B","UNITED STATES",1993
"102407I_2_1","4.00E+10","1.31","1.20789285164133","B","UNITED STATES",1993
"102407I_2_1","CH01","5.82","2.76977173924945","B","UNITED STATES",1993
"102407I_2_1","NIH45-46","0.28","0.356143810225275","B","UNITED STATES",1993
"102407I_2_1","PG16","1.25","1.16992500144231","B","UNITED STATES",1993
"102407I_2_1","PG9","1.11","1.07724299893246","B","UNITED STATES",1993
"102407I_2_1","PGT121",">25",">4.70043971814109","B","UNITED STATES",1993
"102407I_2_1","PGT126",">25",">4.70043971814109","B","UNITED STATES",1993
"102407I_2_1","VRC-CH31","0.34","0.422233000683048","B","UNITED STATES",1993
"102407I_2_1","VRC01","1.41","1.26903314645524","B","UNITED STATES",1993
"102407I_2_1","b12",">25",">4.70043971814109","B","UNITED STATES",1993
"93IN905","2F5",">50",">5.6724253419715","C","INDIA",1993
"93IN905","2G12",">50",">5.6724253419715","C","INDIA",1993
"93IN905","4.00E+10",">4.31445366981571",">3.16793328328971","C","INDIA",1993
"93IN905","PG16",">7.07106781186548",">3.47475070372844","C","INDIA",1993
"93IN905","PG9","0.441454946160785","1.13894764420303","C","INDIA",1993
"93IN905","PGT121","0.00421716332650875","0.00623753625283367","C","INDIA",1993
"93IN905","PGT126","0.015","0.0214797274104514","C","INDIA",1993
"93IN905","VRC01","0.107888087090302","0.153478042303793","C","INDIA",1993
"93IN905","b12",">37.6688680503502",">5.27632960504822","C","INDIA",1993
"93MW959","2F5",">50",">5.6724253419715","C","MALAWI",1993
"93MW959","2G12",">50",">5.6724253419715","C","MALAWI",1993
"93MW959","4.00E+10","4.55","2.47248777146274","C","MALAWI",1993
"93MW959","PG16","0.007","0.0100636833446975","C","MALAWI",1993
"93MW959","PG9","0.046475800154489","0.0662291976707476","C","MALAWI",1993
"93MW959","PGT121","0.013","0.018634174139051","C","MALAWI",1993
"93MW959","PGT126","9.441","3.38418798935749","C","MALAWI",1993
"93MW959","VRC01","0.053","0.0745054363636298","C","MALAWI",1993
"93MW959","b12",">50",">5.6724253419715","C","MALAWI",1993
"93TH305","2F5","7.61","3.10601323762212","B","THAILAND",1993
"93TH305","2G12","0.55","0.632268215499513","B","THAILAND",1993
"93TH305","4.00E+10","12.33","3.73660487531425","B","THAILAND",1993
"93TH305","PG16","19.34","4.34624777408278","B","THAILAND",1993
"93TH305","PG9","4.11070796822153","2.40629839878512","B","THAILAND",1993
"93TH305","PGT121","0.007","0.0100636833446975","B","THAILAND",1993
"93TH305","PGT126","0.013","0.018634174139051","B","THAILAND",1993
"93TH305","VRC01","0.243","0.313826296390398","B","THAILAND",1993
"93TH305","b12","4.17","2.37016428054021","B","THAILAND",1993
"MW965_26","1.00E+09","0.00325073318685136","0.00953586143165976","C","MALAWI",1993
"MW965_26","2F5",">41.3876639942405",">5.40733835365412","C","MALAWI",1993
"MW965_26","2G12",">38.5552706351985",">5.3079307330351","C","MALAWI",1993
"MW965_26","4.00E+10","0.014783605100569","0.0267482040062603","C","MALAWI",1993
"MW965_26","CH01",">50",">5.6724253419715","C","MALAWI",1993
"MW965_26","NIH45-46","0.024","0.034215715337913","C","MALAWI",1993
"MW965_26","PG16","0.44793548634693","0.657968242473796","C","MALAWI",1993
"MW965_26","PG9","1.46821112657555","1.35429985224981","C","MALAWI",1993
"MW965_26","PGT121","0.00534651489786402","0.0119436736063658","C","MALAWI",1993
"MW965_26","VRC-CH31","1.44864991145465","1.34184809432499","C","MALAWI",1993
"MW965_26","VRC01","0.0363040857115893","0.055104057328661","C","MALAWI",1993
"MW965_26","b12","0.0312262028277581","0.138311022360374","C","MALAWI",1993
"SC05_8C11_2344","1.00E+09",">0.240857542114139",">0.392235714597065","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","2F5","3.7","2.23266075679027","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","2G12","18.7","4.30012372456901","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","4.00E+10","4.25157697635516","2.48407343067247","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","CH01","12.504691572245","3.75765501768987","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","NIH45-46","0.14","0.189033824390017","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","PG16","0.237012082843194","0.910832409240849","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","PG9","1.46975957968536","1.48895043653029","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","PGT121","0.0316091227369233","0.0568297616715363","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","PGT126","0.026","0.037030730944967","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","VRC-CH31","0.610819122163018","0.690946221679833","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","VRC01","0.546248463222268","0.631536140810033","B","TRINIDAD AND TOBAGO",1993
"SC05_8C11_2344","b12","2.33507231018072","1.77494077190773","B","TRINIDAD AND TOBAGO",1993
"3988_25","2F5",">50",">5.6724253419715","B","UNITED STATES",1995
"3988_25","2G12","0.37684121381551","0.491269259115022","B","UNITED STATES",1995
"3988_25","4.00E+10","0.810734145049082","0.982490195931671","B","UNITED STATES",1995
"3988_25","PG16","0.00523073903650216","0.0128719807340683","B","UNITED STATES",1995
"3988_25","PG9","0.020997176959284","0.0385554879650818","B","UNITED STATES",1995
"3988_25","PGT121","0.00200265080575527","0.00406443185583134","B","UNITED STATES",1995
"3988_25","PGT128","0.00533255999711835","0.00791179738200597","B","UNITED STATES",1995
"3988_25","PGT145","0.007","0.0100636833446975","B","UNITED STATES",1995
"3988_25","VRC01","0.673446545036086","0.847202286137516","B","UNITED STATES",1995
"3988_25","b12","0.995307994000036","1.12438475863231","B","UNITED STATES",1995
"3988_25","sCD4",">31.0723250595386",">5.0150968006947","B","UNITED STATES",1995
"5768_4","2F5","0.228110042455418","0.578064632723254","B","UNITED STATES",1995
"5768_4","2G12","2.64393322880104","1.92467534566922","B","UNITED STATES",1995
"5768_4","4.00E+10","9.96561962057732","3.49686201855245","B","UNITED STATES",1995
"5768_4","PG16","0.0437944820041744","0.137738497564349","B","UNITED STATES",1995
"5768_4","PG9","0.108713809535198","0.187106168611419","B","UNITED STATES",1995
"5768_4","PGT121","0.0765425757120402","0.159344259283399","B","UNITED STATES",1995
"5768_4","PGT128","2.60066341121086","1.88812144497663","B","UNITED STATES",1995
"5768_4","PGT145","0.02","0.0285691521967709","B","UNITED STATES",1995
"5768_4","VRC01","0.246750982985283","0.365368612312917","B","UNITED STATES",1995
"5768_4","b12","1.71307932027223","1.75294843273068","B","UNITED STATES",1995
"5768_4","sCD4","2.04293822405573","1.63974824200547","B","UNITED STATES",1995
"6240_08_TA5_4622","2F5","12.8","3.78659636189081","B","UNITED STATES",1995
"6240_08_TA5_4622","2G12","0.6","0.678071905112638","B","UNITED STATES",1995
"6240_08_TA5_4622","4.00E+10","8.5768979912845","3.25984162757209","B","UNITED STATES",1995
"6240_08_TA5_4622","PG16",">59.460355750136",">5.91887187716658","B","UNITED STATES",1995
"6240_08_TA5_4622","PG9",">2.73557105954855",">2.03553026538718","B","UNITED STATES",1995
"6240_08_TA5_4622","PGT121","0.0521385580100379","0.0882045572506708","B","UNITED STATES",1995
"6240_08_TA5_4622","PGT128","0.0166622224452288","0.024312691083297","B","UNITED STATES",1995
"6240_08_TA5_4622","PGT145",">57.4349177498518",">5.86958257012756","B","UNITED STATES",1995
"6240_08_TA5_4622","VRC01","0.860433839307716","0.931926700364683","B","UNITED STATES",1995
"6240_08_TA5_4622","b12",">41.0167678003819",">5.39471516373424","B","UNITED STATES",1995
"6240_08_TA5_4622","sCD4","18.5","4.28540221886225","B","UNITED STATES",1995
"6535_3","2F5","3.42540902080082","2.17614906456588","B","UNITED STATES",1995
"6535_3","2G12","2.37670271968806","1.76542989228225","B","UNITED STATES",1995
"6535_3","4.00E+10","0.397762797038651","0.52928425605305","B","UNITED STATES",1995
"6535_3","PG16",">9.04533275694667",">3.62996251616328","B","UNITED STATES",1995
"6535_3","PG9","0.253459930135016","0.387744853664601","B","UNITED STATES",1995
"6535_3","PGT121","<0.00296781721138007","<0.00566460655931623","B","UNITED STATES",1995
"6535_3","PGT128","0.00705836809711465","0.0120672834204965","B","UNITED STATES",1995
"6535_3","PGT145",">49.0788264936876",">5.65230688849037","B","UNITED STATES",1995
"6535_3","VRC01","1.62176297526062","1.46761004277654","B","UNITED STATES",1995
"6535_3","b12","1.67301757524873","1.66350567168474","B","UNITED STATES",1995
"6535_3","sCD4","1.03762300798295","1.03364559745472","B","UNITED STATES",1995
"QB099_391M_B1","PG16","0.02","0.0285691521967709","C","KENYA",1995
"QB099_391M_B1","PG9","0.44","0.526068811667588","C","KENYA",1995
"QB099_391M_B1","PGT121","0.03","0.0426443374084937","C","KENYA",1995
"QB099_391M_B1","PGT128","0.05","0.070389327891398","C","KENYA",1995
"QB099_391M_B1","PGT145",">1",">1","C","KENYA",1995
"QB099_391M_B1","VRC01","0.43","0.516015147003665","C","KENYA",1995
"QB099_391M_C8","PG16","0.06","0.0840642647884745","C","KENYA",1995
"QB099_391M_C8","PG9","0.63","0.704871964456353","C","KENYA",1995
"QB099_391M_C8","PGT121","0.03","0.0426443374084937","C","KENYA",1995
"QB099_391M_C8","PGT128","0.06","0.0840642647884745","C","KENYA",1995
"QB099_391M_C8","PGT145",">1",">1","C","KENYA",1995
"QB099_391M_C8","VRC01","0.15","0.20163386116965","C","KENYA",1995
"SC422_8","2F5",">1.27138169297497",">1.29936252011814","B","TRINIDAD AND TOBAGO",1995
"SC422_8","2G12","3.09375323781895","2.08807071955349","B","TRINIDAD AND TOBAGO",1995
"SC422_8","4.00E+10","1.40003546832595","1.32374833841467","B","TRINIDAD AND TOBAGO",1995
"SC422_8","PG16",">1.64170409213418",">1.77697672972319","B","TRINIDAD AND TOBAGO",1995
"SC422_8","PG9","0.662091041607455","0.910466251226688","B","TRINIDAD AND TOBAGO",1995
"SC422_8","PGT121","0.0865569521596818","0.138934320733685","B","TRINIDAD AND TOBAGO",1995
"SC422_8","PGT128","1.10111936232794","1.19550322057194","B","TRINIDAD AND TOBAGO",1995
