"virusStrain","serumStrain","titer","virusYear","serumYear","cluster","color"
"A/Bilthoven/23337/1972","A/PortChalmers/1/1973","640",1972,1973,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Scotland/840/1974","320",1972,1974,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Victoria/3/1975","226",1972,1975,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Texas/1/1977","<80",1972,1977,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Amsterdam/1609/1977","<20",1972,1977,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Bilthoven/2461/1978","<20",1972,1978,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Stockholm/10/1985","<20",1972,1985,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Wellington/4/1985","<20",1972,1985,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Victoria/7/1987","<20",1972,1987,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Texas/1/1977","160",1972,1977,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Bangkok/2/1979","<20",1972,1979,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/England/496/1980","<20",1972,1980,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Caen/1/1984","<20",1972,1984,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Colorado/2/1986","<20",1972,1986,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Beijing/353/1989","<20",1972,1989,"EN72","darkturquoise"
"A/Bilthoven/23337/1972","A/Victoria/3/1975","80",1972,1975,"EN72","darkturquoise"
"A/England/42/1972","A/England/42/1972","5120",1972,1972,"EN72","darkturquoise"
"A/England/42/1972","A/PortChalmers/1/1973","1280",1972,1973,"EN72","darkturquoise"
"A/England/42/1972","A/Scotland/840/1974","640",1972,1974,"EN72","darkturquoise"
"A/England/42/1972","A/Leningrad/360/1986","<10",1972,1986,"EN72","darkturquoise"
"A/England/42/1972","A/Bangkok/1/1979","<10",1972,1979,"EN72","darkturquoise"
"A/England/42/1972","A/Sichuan/2/1987","<10",1972,1987,"EN72","darkturquoise"
"A/England/42/1972","A/Texas/1/1977","<10",1972,1977,"EN72","darkturquoise"
"A/England/42/1972","A/Shanghai/11/1987","<10",1972,1987,"EN72","darkturquoise"
"A/England/42/1972","A/Guizhou/54/1989","<10",1972,1989,"EN72","darkturquoise"
"A/England/42/1972","A/Beijing/353/1989","<10",1972,1989,"EN72","darkturquoise"
"A/England/42/1972","A/Johannesburg/33/1994","<10",1972,1994,"EN72","darkturquoise"
"A/England/42/1972","A/Victoria/3/1975","160",1972,1975,"EN72","darkturquoise"
"A/England/42/1972","A/HongKong/107/1971","80",1972,1971,"EN72","darkturquoise"
"A/England/42/1972","A/Philipdarkgreens/2/1982","<10",1972,1982,"EN72","darkturquoise"
"A/England/42/1972","A/Beijing/32/1992","<10",1972,1992,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/HongKong/1/1968","160",1973,1968,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/England/42/1972","640",1973,1972,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/PortChalmers/1/1973","1280",1973,1973,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Scotland/840/1974","640",1973,1974,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Victoria/3/1975","226",1973,1975,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Amsterdam/1609/1977","20",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Bilthoven/2461/1978","20",1973,1978,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Stockholm/10/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Wellington/4/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Victoria/7/1987","<20",1973,1987,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Texas/1/1977","200",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Bangkok/2/1979","<20",1973,1979,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/England/496/1980","<20",1973,1980,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Caen/1/1984","<20",1973,1984,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Colorado/2/1986","20",1973,1986,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Beijing/353/1989","<20",1973,1989,"EN72","darkturquoise"
"A/Bilthoven/552/1973","A/Victoria/3/1975","80",1973,1975,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/HongKong/1/1968","52",1973,1968,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/England/42/1972","640",1973,1972,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/PortChalmers/1/1973","1280",1973,1973,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Scotland/840/1974","291",1973,1974,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Victoria/3/1975","135",1973,1975,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Leningrad/360/1986","<10",1973,1986,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Texas/1/1977","<60",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Amsterdam/1609/1977","<20",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Bilthoven/2461/1978","<20",1973,1978,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Netherlands/330/1985","<10",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Stockholm/10/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Bangkok/1/1979","<10",1973,1979,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Philipdarkgreens/2/1982","<10",1973,1982,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Christchurch/4/1985","<10",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Wellington/4/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Victoria/7/1987","<20",1973,1987,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Texas/1/1977","160",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Bangkok/2/1979","<20",1973,1979,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/England/496/1980","<20",1973,1980,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Caen/1/1984","<20",1973,1984,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Colorado/2/1986","<20",1973,1986,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Beijing/353/1989","<20",1973,1989,"EN72","darkturquoise"
"A/Bilthoven/748/1973","A/Victoria/3/1975","50",1973,1975,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/HongKong/1/1968","80",1973,1968,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/England/42/1972","1280",1973,1972,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/PortChalmers/1/1973","1280",1973,1973,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Scotland/840/1974","320",1973,1974,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Victoria/3/1975","101",1973,1975,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Texas/1/1977","<80",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Amsterdam/1609/1977","<20",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Bilthoven/2461/1978","<20",1973,1978,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Netherlands/330/1985","<10",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Stockholm/10/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Bangkok/1/1979","<10",1973,1979,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Philipdarkgreens/2/1982","<10",1973,1982,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Wellington/4/1985","<20",1973,1985,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Victoria/7/1987","<20",1973,1987,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Texas/1/1977","160",1973,1977,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Bangkok/2/1979","<20",1973,1979,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/England/496/1980","<20",1973,1980,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Caen/1/1984","<20",1973,1984,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Colorado/2/1986","<20",1973,1986,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Beijing/353/1989","<20",1973,1989,"EN72","darkturquoise"
"A/Bilthoven/3517/1973","A/Victoria/3/1975","40",1973,1975,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/HongKong/1/1968","68",1973,1968,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/England/42/1972","640",1973,1972,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/PortChalmers/1/1973","1227",1973,1973,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Scotland/840/1974","640",1973,1974,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Leningrad/360/1986","<10",1973,1986,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/1/1995","<10",1973,1995,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/218/1995","<10",1973,1995,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/172/1996","<10",1973,1996,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Bangkok/1/1979","<10",1973,1979,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Texas/1/1977","80",1973,1977,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Shanghai/11/1987","<10",1973,1987,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Guizhou/54/1989","<10",1973,1989,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Guangdong/25/1993","<10",1973,1993,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Johannesburg/33/1994","<10",1973,1994,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/47/1995","<10",1973,1995,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Nanchang/933/1995","<10",1973,1995,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Lyon/2279/1995","<10",1973,1995,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Singapore/1/1996","<10",1973,1996,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Auckland/10/1997","<10",1973,1997,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/5/1998","<10",1973,1998,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Victoria/3/1975","320",1973,1975,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/18/1994","<10",1973,1994,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/HongKong/107/1971","<10",1973,1971,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Beijing/32/1992","<10",1973,1992,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Netherlands/286/1997","<10",1973,1997,"EN72","darkturquoise"
"A/PortChalmers/1/1973","A/Sydney/5/1997","<10",1973,1997,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/HongKong/1/1968","40",1974,1968,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/England/42/1972","320",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/PortChalmers/1/1973","640",1974,1973,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Scotland/840/1974","640",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Victoria/3/1975","80",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Texas/1/1977","16",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Netherlands/330/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Bangkok/1/1979","<10",1974,1979,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Philipdarkgreens/2/1982","<10",1974,1982,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/Wellington/4/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5146/1974","A/England/496/1980","<10",1974,1980,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/HongKong/1/1968","40",1974,1968,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/England/42/1972","320",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/PortChalmers/1/1973","2560",1974,1973,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Scotland/840/1974","160",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Victoria/3/1975","160",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Texas/1/1977","40",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Bilthoven/21793/1972","640",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Bilthoven/5930/1974","1280",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Amsterdam/1609/1977","<10",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Bilthoven/2461/1978","<10",1974,1978,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Rotterdam/577/1980","<10",1974,1980,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/209/1980","<10",1974,1980,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/233/1982","<10",1974,1982,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/241/1982","<10",1974,1982,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/330/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Stockholm/10/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/450/1988","<10",1974,1988,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Victoria/2/1990","<10",1974,1990,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Lyon/1149/1991","<10",1974,1991,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Madrid/G252/1993","<10",1974,1993,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/1/1995","<10",1974,1995,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/218/1995","<10",1974,1995,"EN72","darkturquoise"
"A/Bilthoven/5930/1974","A/Netherlands/172/1996","<10",1974,1996,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/HongKong/1/1968","16",1974,1968,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/England/42/1972","291",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/PortChalmers/1/1973","905",1974,1973,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Scotland/840/1974","80",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Victoria/3/1975","320",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Leningrad/360/1986","<10",1974,1986,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Texas/1/1977","24",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Netherlands/330/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Bangkok/1/1979","<10",1974,1979,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Philipdarkgreens/2/1982","<10",1974,1982,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/Wellington/4/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/5931/1974","A/England/496/1980","<10",1974,1980,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/HongKong/1/1968","20",1974,1968,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/England/42/1972","320",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/PortChalmers/1/1973","2560",1974,1973,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/Scotland/840/1974","320",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/Victoria/3/1975","80",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/7398/1974","A/Texas/1/1977","20",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/HongKong/1/1968","60",1974,1968,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/England/42/1972","392",1974,1972,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/PortChalmers/1/1973","2560",1974,1973,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Scotland/840/1974","320",1974,1974,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Victoria/3/1975","254",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Amsterdam/1609/1977","20",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Bilthoven/2461/1978","<20",1974,1978,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Netherlands/330/1985","<10",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Stockholm/10/1985","<20",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Bangkok/1/1979","<10",1974,1979,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Philipdarkgreens/2/1982","<10",1974,1982,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Wellington/4/1985","<20",1974,1985,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Victoria/7/1987","<20",1974,1987,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Texas/1/1977","160",1974,1977,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Bangkok/2/1979","<20",1974,1979,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/England/496/1980","<20",1974,1980,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Caen/1/1984","<20",1974,1984,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Colorado/2/1986","20",1974,1986,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Beijing/353/1989","<20",1974,1989,"EN72","darkturquoise"
"A/Bilthoven/9459/1974","A/Victoria/3/1975","160",1974,1975,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/HongKong/1/1968","40",1975,1968,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/England/42/1972","320",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/PortChalmers/1/1973","640",1975,1973,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Scotland/840/1974","2560",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Victoria/3/1975","40",1975,1975,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Texas/1/1977","32",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Netherlands/330/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Bangkok/1/1979","<10",1975,1979,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Philipdarkgreens/2/1982","<10",1975,1982,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/Wellington/4/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/4273/1975","A/England/496/1980","<10",1975,1980,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/HongKong/1/1968","<10",1975,1968,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/England/42/1972","320",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/PortChalmers/1/1973","1280",1975,1973,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Scotland/840/1974","160",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Victoria/3/1975","160",1975,1975,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Texas/1/1977","20",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Netherlands/330/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Bangkok/1/1979","<10",1975,1979,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Philipdarkgreens/2/1982","<10",1975,1982,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/Wellington/4/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/334/1975","A/England/496/1980","<10",1975,1980,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/HongKong/1/1968","40",1975,1968,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/England/42/1972","160",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/PortChalmers/1/1973","1280",1975,1973,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/Scotland/840/1974","160",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/Victoria/3/1975","160",1975,1975,"EN72","darkturquoise"
"A/Bilthoven/1843/1975","A/Texas/1/1977","40",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/HongKong/1/1968","80",1975,1968,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/England/42/1972","320",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/PortChalmers/1/1973","1280",1975,1973,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/Scotland/840/1974","2560",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/Victoria/3/1975","40",1975,1975,"EN72","darkturquoise"
"A/Bilthoven/2600/1975","A/Texas/1/1977","40",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/HongKong/1/1968","40",1975,1968,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/England/42/1972","320",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/PortChalmers/1/1973","1280",1975,1973,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Scotland/840/1974","160",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Victoria/3/1975","80",1975,1975,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Texas/1/1977","80",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Bilthoven/21793/1972","320",1975,1972,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Bilthoven/5930/1974","1280",1975,1974,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Amsterdam/1609/1977","<10",1975,1977,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Bilthoven/2461/1978","<10",1975,1978,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Rotterdam/577/1980","<10",1975,1980,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/209/1980","<10",1975,1980,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/233/1982","<10",1975,1982,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/241/1982","<10",1975,1982,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/330/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Stockholm/10/1985","<10",1975,1985,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/450/1988","<10",1975,1988,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Victoria/2/1990","<10",1975,1990,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Lyon/1149/1991","<10",1975,1991,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Madrid/G252/1993","<10",1975,1993,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/1/1995","<10",1975,1995,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/218/1995","<10",1975,1995,"EN72","darkturquoise"
"A/Bilthoven/2813/1975","A/Netherlands/172/1996","<10",1975,1996,"EN72","darkturquoise"
"A/Victoria/3/1975","A/England/42/1972","320",1975,1972,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/PortChalmers/1/1973","1280",1975,1973,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Scotland/840/1974","320",1975,1974,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Leningrad/360/1986","40",1975,1986,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Bangkok/1/1979","<10",1975,1979,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Texas/1/1977","320",1975,1977,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Beijing/353/1989","<10",1975,1989,"VI75","darkgoldenrod1"
"A/Victoria/3/1975","A/Johannesburg/33/1994","<10",1975,1994,"VI75","darkgoldenrod1"
